0.Variable; GVL.rActualBeamPos;;;;1.Variable;; GVL.rBallFeedback;;
0.Address.AddrFlags; 0x00000000;;;;1.Address.AddrFlags;; 0x00000000;;
0.Class;15;;;;1.Class;;14;;
0.Size;8;;;;1.Size;;4;;
0.GraphColor;4278190335;;;;1.GraphColor;;4278222848;;
0.GraphType;8;;;;1.GraphType;;8;;
0.MinWarningColor;4278190080;;;;1.MinWarningColor;;4278190080;;
0.MaxWarningColor;4294901760;;;;1.MaxWarningColor;;4294901760;;
0.CriticalLowerLimit;0;;;;1.CriticalLowerLimit;;0;;
0.CriticalUpperLimit;0;;;;1.CriticalUpperLimit;;0;;
0.ActivateMinWarning;0;;;;1.ActivateMinWarning;;0;;
0.ActivateMaxWarning;0;;;;1.ActivateMaxWarning;;0;;
0.YAxis;0;;;;1.YAxis;;0;;
0.Data;; ;;;1.Data;;; ;
;;3749; 4.9932;;;;;3749; -1.0823211669921875
;;3751; 4.9936;;;;;3751; -0.6168975830078125
;;3753; 4.9943;;;;;3753; -1.0047492980957031
;;3755; 4.9946;;;;;3755; -1.8580207824707031
;;3757; 4.995;;;;;3757; -2.4785804748535156
;;3759; 4.9956000000000005;;;;;3759; -2.6337203979492188
;;3761; 4.9963000000000006;;;;;3761; -1.2374610900878906
;;3763; 4.9977;;;;;3763; -0.2290496826171875
;;3765; 4.9987;;;;;3765; -0.07391357421875
;;3767; 4.9998000000000005;;;;;3767; 0.003662109375
;;3769; 5.0011;;;;;3769; 0.2363739013671875
;;3771; 5.0025;;;;;3771; -0.2290496826171875
;;3773; 5.0039000000000007;;;;;3773; -0.849609375
;;3775; 5.0056;;;;;3775; -1.9355888366699219
;;3777; 5.0066000000000006;;;;;3777; -1.7804489135742188
;;3779; 5.008;;;;;3779; -0.53932952880859375
;;3781; 5.0094;;;;;3781; 0.003662109375
;;3783; 5.0111;;;;;3783; -0.77204132080078125
;;3785; 5.0125;;;;;3785; -1.9355888366699219
;;3787; 5.0138;;;;;3787; -2.1683006286621094
;;3789; 5.0145;;;;;3789; -1.7804489135742188
;;3791; 5.0159;;;;;3791; -1.4701728820800781
;;3793; 5.0169000000000006;;;;;3793; -0.53932952880859375
;;3795; 5.0180000000000007;;;;;3795; -0.07391357421875
;;3797; 5.0186;;;;;3797; 0.2363739013671875
;;3799; 5.0193;;;;;3799; -0.07391357421875
;;3801; 5.0193;;;;;3801; 0.70178985595703125
;;3803; 5.0200000000000005;;;;;3803; 1.3999252319335938
;;3805; 5.0207000000000006;;;;;3805; 1.5550613403320313
;;3807; 5.0204;;;;;3807; 0.77935791015625
;;3809; 5.0207000000000006;;;;;3809; -0.849609375
;;3811; 5.0204;;;;;3811; -0.92717742919921875
;;3813; 5.0200000000000005;;;;;3813; -1.1598892211914063
;;3815; 5.0197;;;;;3815; -0.30661773681640625
;;3817; 5.019;;;;;3817; -0.38419342041015625
;;3819; 5.0186;;;;;3819; -0.461761474609375
;;3821; 5.0180000000000007;;;;;3821; -0.69446563720703125
;;3823; 5.0176;;;;;3823; -1.1598892211914063
;;3825; 5.0166;;;;;3825; -1.9355888366699219
;;3827; 5.0156;;;;;3827; -2.4785804748535156
;;3829; 5.0149;;;;;3829; -2.090728759765625
;;3831; 5.0131000000000006;;;;;3831; -1.0047492980957031
;;3833; 5.0121;;;;;3833; -0.15148162841796875
;;3835; 5.0114;;;;;3835; -0.30661773681640625
;;3837; 5.0107;;;;;3837; -1.315032958984375
;;3839; 5.0107;;;;;3839; -1.4701728820800781
;;3841; 5.0101;;;;;3841; -1.0823211669921875
;;3843; 5.0094;;;;;3843; -0.69446563720703125
;;3845; 5.0087;;;;;3845; -0.6168975830078125
;;3847; 5.0083;;;;;3847; -0.53932952880859375
;;3849; 5.0083;;;;;3849; 0.003662109375
;;3851; 5.0083;;;;;3851; -0.38419342041015625
;;3853; 5.0083;;;;;3853; -1.2374610900878906
;;3855; 5.0087;;;;;3855; -0.92717742919921875
;;3857; 5.0087;;;;;3857; -0.2290496826171875
;;3859; 5.0094;;;;;3859; 0.08123016357421875
;;3861; 5.0097000000000005;;;;;3861; -0.6168975830078125
;;3863; 5.0104000000000006;;;;;3863; -1.7028770446777344
;;3865; 5.0107;;;;;3865; -1.1598892211914063
;;3867; 5.0118;;;;;3867; -1.3926010131835938
;;3869; 5.0125;;;;;3869; -1.315032958984375
;;3871; 5.0135000000000005;;;;;3871; -2.090728759765625
;;3873; 5.0142000000000007;;;;;3873; -1.0823211669921875
;;3875; 5.0145;;;;;3875; -0.15148162841796875
;;3877; 5.0152;;;;;3877; 0.08123016357421875
;;3879; 5.0159;;;;;3879; 0.2363739013671875
;;3881; 5.0169000000000006;;;;;3881; 0.31394195556640625
;;3883; 5.0173000000000005;;;;;3883; 0.08123016357421875
;;3885; 5.0183;;;;;3885; -0.77204132080078125
;;3887; 5.019;;;;;3887; -1.3926010131835938
;;3889; 5.0197;;;;;3889; -1.5477409362792969
;;3891; 5.0207000000000006;;;;;3891; -1.315032958984375
;;3893; 5.0207000000000006;;;;;3893; -1.7028770446777344
;;3895; 5.021;;;;;3895; -1.3926010131835938
;;3897; 5.0214;;;;;3897; -0.30661773681640625
;;3899; 5.0214;;;;;3899; 0.2363739013671875
;;3901; 5.0214;;;;;3901; 0.1587982177734375
;;3903; 5.0214;;;;;3903; 0.08123016357421875
;;3905; 5.0214;;;;;3905; -0.07391357421875
;;3907; 5.0217;;;;;3907; -0.92717742919921875
;;3909; 5.0224;;;;;3909; -2.3234405517578125
;;3911; 5.0224;;;;;3911; -3.0215721130371094
;;3913; 5.0221;;;;;3913; -2.7888603210449219
;;3915; 5.0217;;;;;3915; -2.5561485290527344
;;3917; 5.0221;;;;;3917; -2.0131607055664063
;;3919; 5.0217;;;;;3919; -1.315032958984375
;;3921; 5.0217;;;;;3921; -1.2374610900878906
;;3923; 5.0221;;;;;3923; -2.0131607055664063
;;3925; 5.0221;;;;;3925; -2.090728759765625
;;3927; 5.0224;;;;;3927; -1.6253089904785156
;;3929; 5.0231;;;;;3929; -0.849609375
;;3931; 5.0238000000000005;;;;;3931; 0.391510009765625
;;3933; 5.0245000000000006;;;;;3933; 1.4774932861328125
;;3935; 5.0252;;;;;3935; 1.4774932861328125
;;3937; 5.0259;;;;;3937; 1.0120697021484375
;;3939; 5.0272000000000006;;;;;3939; 1.3223495483398438
;;3941; 5.0283000000000007;;;;;3941; 1.0120697021484375
;;3943; 5.0293;;;;;3943; 0.391510009765625
;;3945; 5.0303;;;;;3945; -0.6168975830078125
;;3947; 5.0313;;;;;3947; -1.315032958984375
;;3949; 5.0313;;;;;3949; -1.0047492980957031
;;3951; 5.0341000000000005;;;;;3951; -0.849609375
;;3953; 5.0362;;;;;3953; -0.07391357421875
;;3955; 5.0379000000000005;;;;;3955; 0.08123016357421875
;;3957; 5.0399;;;;;3957; 0.003662109375
;;3959; 5.0416;;;;;3959; -0.461761474609375
;;3961; 5.0437;;;;;3961; -1.2374610900878906
;;3963; 5.0451000000000006;;;;;3963; -1.4701728820800781
;;3965; 5.0471;;;;;3965; -0.92717742919921875
;;3967; 5.0489000000000006;;;;;3967; -0.15148162841796875
;;3969; 5.0509;;;;;3969; 0.1587982177734375
;;3971; 5.0523000000000007;;;;;3971; 0.391510009765625
;;3973; 5.0550000000000006;;;;;3973; 1.0896377563476563
;;3975; 5.0571;;;;;3975; 0.85692596435546875
;;3977; 5.0592000000000006;;;;;3977; 0.08123016357421875
;;3979; 5.0605;;;;;3979; -0.77204132080078125
;;3981; 5.0629;;;;;3981; -0.849609375
;;3983; 5.065;;;;;3983; -0.6168975830078125
;;3985; 5.0664000000000007;;;;;3985; 0.1587982177734375
;;3987; 5.0677;;;;;3987; 1.0120697021484375
;;3989; 5.0688;;;;;3989; 1.244781494140625
;;3991; 5.0691000000000006;;;;;3991; 0.70178985595703125
;;3993; 5.0701;;;;;3993; 0.003662109375
;;3995; 5.0705;;;;;3995; -0.69446563720703125
;;3997; 5.0712;;;;;3997; -1.315032958984375
;;3999; 5.0715;;;;;3999; -1.315032958984375
;;4001; 5.0719;;;;;4001; -0.461761474609375
;;4003; 5.0722000000000005;;;;;4003; -0.461761474609375
;;4005; 5.0719;;;;;4005; -0.92717742919921875
;;4007; 5.0719;;;;;4007; -0.92717742919921875
;;4009; 5.0712;;;;;4009; 0.08123016357421875
;;4011; 5.0705;;;;;4011; 0.2363739013671875
;;4013; 5.0691000000000006;;;;;4013; 0.31394195556640625
;;4015; 5.0688;;;;;4015; 0.08123016357421875
;;4017; 5.0674;;;;;4017; -0.2290496826171875
;;4019; 5.0657000000000005;;;;;4019; -0.30661773681640625
;;4021; 5.0636;;;;;4021; 0.2363739013671875
;;4023; 5.0619000000000005;;;;;4023; 1.1672134399414063
;;4025; 5.0598;;;;;4025; 1.63262939453125
;;4027; 5.0581000000000005;;;;;4027; 1.3223495483398438
;;4029; 5.0561;;;;;4029; 0.6242218017578125
;;4031; 5.0543000000000005;;;;;4031; 0.2363739013671875
;;4033; 5.0526;;;;;4033; 0.08123016357421875
;;4035; 5.0509;;;;;4035; 0.08123016357421875
;;4037; 5.0495;;;;;4037; -0.07391357421875
;;4039; 5.0475;;;;;4039; 0.003662109375
;;4041; 5.0454;;;;;4041; 0.31394195556640625
;;4043; 5.0444;;;;;4043; 0.93450164794921875
;;4045; 5.0423;;;;;4045; 0.93450164794921875
;;4047; 5.0403;;;;;4047; 1.244781494140625
;;4049; 5.0392;;;;;4049; 1.4774932861328125
;;4051; 5.0379000000000005;;;;;4051; 2.1756134033203125
;;4053; 5.0365;;;;;4053; 1.9429092407226563
;;4055; 5.0355;;;;;4055; 1.63262939453125
;;4057; 5.0344000000000007;;;;;4057; 0.77935791015625
;;4059; 5.0337000000000005;;;;;4059; 1.0896377563476563
;;4061; 5.0331;;;;;4061; 2.2531890869140625
;;4063; 5.0327;;;;;4063; 3.727020263671875
;;4065; 5.032;;;;;4065; 4.1148681640625
;;4067; 5.032;;;;;4067; 3.6494522094726563
;;4069; 5.0327;;;;;4069; 3.33917236328125
;;4071; 5.0327;;;;;4071; 4.4251480102539063
;;4073; 5.0331;;;;;4073; 4.9681396484375
;;4075; 5.0331;;;;;4075; 4.9681396484375
;;4077; 5.0331;;;;;4077; 4.0373001098632813
;;4079; 5.0334;;;;;4079; 3.9597244262695313
;;4081; 5.0341000000000005;;;;;4081; 3.6494522094726563
;;4083; 5.0351;;;;;4083; 3.727020263671875
;;4085; 5.0358;;;;;4085; 3.5718841552734375
;;4087; 5.0368;;;;;4087; 3.33917236328125
;;4089; 5.0375000000000005;;;;;4089; 3.1064605712890625
;;4091; 5.0386000000000006;;;;;4091; 4.4251480102539063
;;4093; 5.0396;;;;;4093; 5.9765472412109375
;;4095; 5.0406;;;;;4095; 6.9073944091796875
;;4097; 5.042;;;;;4097; 5.9765472412109375
;;4099; 5.0434;;;;;4099; 4.7354278564453125
;;4101; 5.0444;;;;;4101; 5.2008514404296875
;;4103; 5.0451000000000006;;;;;4103; 5.6662750244140625
;;4105; 5.0461;;;;;4105; 6.59710693359375
;;4107; 5.0468;;;;;4107; 6.3643951416015625
;;4109; 5.0475;;;;;4109; 5.8989791870117188
;;4111; 5.0482000000000005;;;;;4111; 5.74383544921875
;;4113; 5.0489000000000006;;;;;4113; 6.0541152954101563
;;4115; 5.0495;;;;;4115; 6.59710693359375
;;4117; 5.0499;;;;;4117; 6.8298187255859375
;;4119; 5.0502;;;;;4119; 6.7522506713867188
;;4121; 5.0502;;;;;4121; 7.2176742553710938
;;4123; 5.0499;;;;;4123; 8.1485061645507813
;;4125; 5.0499;;;;;4125; 9.0017776489257813
;;4127; 5.0499;;;;;4127; 9.3896331787109375
;;4129; 5.0499;;;;;4129; 9.3896331787109375
;;4131; 5.0495;;;;;4131; 9.0017776489257813
;;4133; 5.0489000000000006;;;;;4133; 7.9933700561523438
;;4135; 5.0482000000000005;;;;;4135; 7.6055221557617188
;;4137; 5.0471;;;;;4137; 6.9073944091796875
;;4139; 5.0461;;;;;4139; 6.7522506713867188
;;4141; 5.0451000000000006;;;;;4141; 7.7606582641601563
;;4143; 5.0440000000000005;;;;;4143; 9.9326171875
;;4145; 5.0423;;;;;4145; 10.941032409667969
;;4147; 5.042;;;;;4147; 10.010185241699219
;;4149; 5.0406;;;;;4149; 9.6223373413085938
;;4151; 5.0396;;;;;4151; 9.4672012329101563
;;4153; 5.0379000000000005;;;;;4153; 10.398040771484375
;;4155; 5.0368;;;;;4155; 10.553176879882813
;;4157; 5.0358;;;;;4157; 10.708320617675781
;;4159; 5.0358;;;;;4159; 10.398040771484375
;;4161; 5.0337000000000005;;;;;4161; 10.010185241699219
;;4163; 5.0324;;;;;4163; 9.6999053955078125
;;4165; 5.0310000000000006;;;;;4165; 9.6223373413085938
;;4167; 5.03;;;;;4167; 10.398040771484375
;;4169; 5.0293;;;;;4169; 11.794296264648438
;;4171; 5.0283000000000007;;;;;4171; 12.337287902832031
;;4173; 5.0269;;;;;4173; 11.716728210449219
;;4175; 5.0262;;;;;4175; 11.56158447265625
;;4177; 5.0255;;;;;4177; 11.716728210449219
;;4179; 5.0248;;;;;4179; 11.716728210449219
;;4181; 5.0245000000000006;;;;;4181; 11.716728210449219
;;4183; 5.0245000000000006;;;;;4183; 12.259719848632813
;;4185; 5.0245000000000006;;;;;4185; 13.655975341796875
;;4187; 5.0241000000000007;;;;;4187; 13.733543395996094
;;4189; 5.0241000000000007;;;;;4189; 14.043830871582031
;;4191; 5.0238000000000005;;;;;4191; 14.664390563964844
;;4193; 5.0241000000000007;;;;;4193; 14.819534301757813
;;4195; 5.0238000000000005;;;;;4195; 14.741958618164063
;;4197; 5.0245000000000006;;;;;4197; 15.595230102539063
;;4199; 5.0252;;;;;4199; 16.370925903320313
;;4201; 5.0255;;;;;4201; 16.060646057128906
;;4203; 5.0255;;;;;4203; 15.284950256347656
;;4205; 5.0259;;;;;4205; 14.354110717773438
;;4207; 5.0265;;;;;4207; 14.741958618164063
;;4209; 5.0272000000000006;;;;;4209; 15.207382202148438
;;4211; 5.0276000000000005;;;;;4211; 15.440086364746094
;;4213; 5.0279;;;;;4213; 16.215789794921875
;;4215; 5.0289;;;;;4215; 17.844757080078125
;;4217; 5.0293;;;;;4217; 18.930740356445313
;;4219; 5.0296;;;;;4219; 18.698028564453125
;;4221; 5.0307;;;;;4221; 17.999900817871094
;;4223; 5.0310000000000006;;;;;4223; 18.387748718261719
;;4225; 5.0317;;;;;4225; 18.620460510253906
;;4227; 5.032;;;;;4227; 19.784004211425781
;;4229; 5.032;;;;;4229; 20.404571533203125
;;4231; 5.0327;;;;;4231; 20.482139587402344
;;4233; 5.0327;;;;;4233; 19.861579895019531
;;4235; 5.0327;;;;;4235; 19.1634521484375
;;4237; 5.0327;;;;;4237; 18.930740356445313
;;4239; 5.0331;;;;;4239; 19.396156311035156
;;4241; 5.0334;;;;;4241; 20.171859741210938
;;4243; 5.0334;;;;;4243; 21.102706909179688
;;4245; 5.0334;;;;;4245; 20.947563171386719
;;4247; 5.0334;;;;;4247; 21.490547180175781
;;4249; 5.0331;;;;;4249; 21.490547180175781
;;4251; 5.0324;;;;;4251; 21.257835388183594
;;4253; 5.032;;;;;4253; 21.335403442382813
;;4255; 5.0317;;;;;4255; 22.343818664550781
;;4257; 5.0313;;;;;4257; 23.584938049316406
;;4259; 5.0307;;;;;4259; 23.584938049316406
;;4261; 5.03;;;;;4261; 23.584938049316406
;;4263; 5.0293;;;;;4263; 23.429794311523438
;;4265; 5.0283000000000007;;;;;4265; 24.283073425292969
;;4267; 5.0276000000000005;;;;;4267; 24.205497741699219
;;4269; 5.0272000000000006;;;;;4269; 23.429794311523438
;;4271; 5.0269;;;;;4271; 23.119522094726563
;;4273; 5.0259;;;;;4273; 24.050361633300781
;;4275; 5.0259;;;;;4275; 24.360641479492188
;;4277; 5.0248;;;;;4277; 24.748489379882813
;;4279; 5.0241000000000007;;;;;4279; 25.601760864257813
;;4281; 5.0231;;;;;4281; 27.075584411621094
;;4283; 5.0224;;;;;4283; 27.075584411621094
;;4285; 5.0221;;;;;4285; 26.765312194824219
;;4287; 5.0214;;;;;4287; 25.601760864257813
;;4289; 5.021;;;;;4289; 25.369049072265625
;;4291; 5.0207000000000006;;;;;4291; 25.524185180664063
;;4293; 5.0204;;;;;4293; 26.377464294433594
;;4295; 5.0204;;;;;4295; 27.46343994140625
;;4297; 5.0200000000000005;;;;;4297; 27.851287841796875
;;4299; 5.0200000000000005;;;;;4299; 28.161567687988281
;;4301; 5.0200000000000005;;;;;4301; 27.928855895996094
;;4303; 5.0200000000000005;;;;;4303; 27.618576049804688
;;4305; 5.0197;;;;;4305; 27.773719787597656
;;4307; 5.0200000000000005;;;;;4307; 28.937271118164063
;;4309; 5.0200000000000005;;;;;4309; 30.023246765136719
;;4311; 5.0200000000000005;;;;;4311; 31.031654357910156
;;4313; 5.0204;;;;;4313; 31.109230041503906
;;4315; 5.0204;;;;;4315; 31.109230041503906
;;4317; 5.0204;;;;;4317; 31.109230041503906
;;4319; 5.0204;;;;;4319; 32.040069580078125
;;4321; 5.0207000000000006;;;;;4321; 32.583061218261719
;;4323; 5.021;;;;;4323; 32.738204956054688
;;4325; 5.0217;;;;;4325; 32.970909118652344
;;4327; 5.0217;;;;;4327; 34.056892395019531
;;4329; 5.0221;;;;;4329; 34.91015625
;;4331; 5.0224;;;;;4331; 34.212028503417969
;;4333; 5.0231;;;;;4333; 33.591468811035156
;;4335; 5.0228;;;;;4335; 33.669036865234375
;;4337; 5.0228;;;;;4337; 34.056892395019531
;;4339; 5.0224;;;;;4339; 33.824180603027344
;;4341; 5.0224;;;;;4341; 33.28118896484375
;;4343; 5.0221;;;;;4343; 33.746612548828125
;;4345; 5.0224;;;;;4345; 34.755020141601563
;;4347; 5.0224;;;;;4347; 35.065299987792969
;;4349; 5.0228;;;;;4349; 35.685859680175781
;;4351; 5.0228;;;;;4351; 35.996139526367188
;;4353; 5.0228;;;;;4353; 37.159690856933594
;;4355; 5.0231;;;;;4355; 38.090530395507813
;;4357; 5.0228;;;;;4357; 38.866226196289063
;;4359; 5.0221;;;;;4359; 38.555953979492188
;;4361; 5.021;;;;;4361; 38.245674133300781
;;4363; 5.0207000000000006;;;;;4363; 38.168098449707031
;;4365; 5.0207000000000006;;;;;4365; 37.702682495117188
;;4367; 5.0207000000000006;;;;;4367; 37.857818603515625
;;4369; 5.021;;;;;4369; 39.719497680664063
;;4371; 5.021;;;;;4371; 41.891464233398438
;;4373; 5.0200000000000005;;;;;4373; 42.51202392578125
;;4375; 5.0193;;;;;4375; 42.356880187988281
;;4377; 5.0186;;;;;4377; 42.279312133789063
;;4379; 5.0186;;;;;4379; 42.899864196777344
;;4381; 5.0183;;;;;4381; 42.899864196777344
;;4383; 5.0186;;;;;4383; 43.210151672363281
;;4385; 5.0183;;;;;4385; 43.675567626953125
;;4387; 5.0183;;;;;4387; 43.985855102539063
;;4389; 5.0176;;;;;4389; 44.606407165527344
;;4391; 5.0169000000000006;;;;;4391; 44.373703002929688
;;4393; 5.0169000000000006;;;;;4393; 44.1409912109375
;;4395; 5.0169000000000006;;;;;4395; 43.753143310546875
;;4397; 5.0169000000000006;;;;;4397; 44.683975219726563
;;4399; 5.0166;;;;;4399; 45.8475341796875
;;4401; 5.0166;;;;;4401; 46.700798034667969
;;4403; 5.0169000000000006;;;;;4403; 46.778366088867188
;;4405; 5.0166;;;;;4405; 47.166221618652344
;;4407; 5.0156;;;;;4407; 47.554069519042969
;;4409; 5.0156;;;;;4409; 48.562477111816406
;;4411; 5.0156;;;;;4411; 48.950325012207031
;;4413; 5.0162;;;;;4413; 48.872756958007813
;;4415; 5.0173000000000005;;;;;4415; 48.640045166015625
;;4417; 5.0173000000000005;;;;;4417; 48.717620849609375
;;4419; 5.0176;;;;;4419; 49.027900695800781
;;4421; 5.0169000000000006;;;;;4421; 49.260612487792969
;;4423; 5.0173000000000005;;;;;4423; 49.338180541992188
;;4425; 5.0173000000000005;;;;;4425; 50.269020080566406
;;4427; 5.0169000000000006;;;;;4427; 51.044715881347656
;;4429; 5.0169000000000006;;;;;4429; 51.199859619140625
;;4431; 5.0169000000000006;;;;;4431; 51.355003356933594
;;4433; 5.0176;;;;;4433; 52.130706787109375
;;4435; 5.0173000000000005;;;;;4435; 52.673690795898438
;;4437; 5.0173000000000005;;;;;4437; 53.449394226074219
;;4439; 5.0173000000000005;;;;;4439; 54.147514343261719
;;4441; 5.0173000000000005;;;;;4441; 54.380226135253906
;;4443; 5.0173000000000005;;;;;4443; 54.845649719238281
;;4445; 5.0173000000000005;;;;;4445; 54.9232177734375
;;4447; 5.0173000000000005;;;;;4447; 54.612937927246094
;;4449; 5.0173000000000005;;;;;4449; 55.078361511230469
;;4451; 5.0169000000000006;;;;;4451; 55.698921203613281
;;4453; 5.0169000000000006;;;;;4453; 56.319473266601563
;;4455; 5.0166;;;;;4455; 57.095176696777344
;;4457; 5.0162;;;;;4457; 57.172752380371094
;;4459; 5.0162;;;;;4459; 57.327888488769531
;;4461; 5.0159;;;;;4461; 57.405464172363281
;;4463; 5.0159;;;;;4463; 58.181159973144531
;;4465; 5.0152;;;;;4465; 58.336296081542969
;;4467; 5.0152;;;;;4467; 59.344711303710938
;;4469; 5.0156;;;;;4469; 60.197975158691406
;;4471; 5.0152;;;;;4471; 61.439102172851563
;;4473; 5.0152;;;;;4473; 61.594245910644531
;;4475; 5.0145;;;;;4475; 61.67181396484375
;;4477; 5.0142000000000007;;;;;4477; 60.973678588867188
;;4479; 5.0135000000000005;;;;;4479; 61.051246643066406
;;4481; 5.0138;;;;;4481; 62.602645874023438
;;4483; 5.0138;;;;;4483; 64.8521728515625
;;4485; 5.0135000000000005;;;;;4485; 65.084884643554688
;;4487; 5.0131000000000006;;;;;4487; 64.07647705078125
;;4489; 5.0128;;;;;4489; 62.912933349609375
;;4491; 5.0128;;;;;4491; 64.07647705078125
;;4493; 5.0131000000000006;;;;;4493; 65.472747802734375
;;4495; 5.0128;;;;;4495; 66.946563720703125
;;4497; 5.0125;;;;;4497; 66.791427612304688
;;4499; 5.0125;;;;;4499; 67.024139404296875
;;4501; 5.0128;;;;;4501; 67.567123413085938
;;4503; 5.0125;;;;;4503; 68.34283447265625
;;4505; 5.0125;;;;;4505; 68.18768310546875
;;4507; 5.0128;;;;;4507; 68.34283447265625
;;4509; 5.0128;;;;;4509; 68.497970581054688
;;4511; 5.0131000000000006;;;;;4511; 69.196090698242188
;;4513; 5.0131000000000006;;;;;4513; 69.428817749023438
;;4515; 5.0128;;;;;4515; 69.739089965820313
;;4517; 5.0125;;;;;4517; 70.980209350585938
;;4519; 5.0128;;;;;4519; 71.833480834960938
;;4521; 5.0131000000000006;;;;;4521; 72.5316162109375
;;4523; 5.0138;;;;;4523; 72.997024536132813
;;4525; 5.0142000000000007;;;;;4525; 73.772735595703125
;;4527; 5.0138;;;;;4527; 73.617599487304688
;;4529; 5.0135000000000005;;;;;4529; 73.927871704101563
;;4531; 5.0135000000000005;;;;;4531; 75.556838989257813
;;4533; 5.0135000000000005;;;;;4533; 77.030670166015625
;;4535; 5.0142000000000007;;;;;4535; 77.573654174804688
;;4537; 5.0149;;;;;4537; 77.728790283203125
;;4539; 5.0152;;;;;4539; 76.797958374023438
;;4541; 5.0152;;;;;4541; 76.332550048828125
;;4543; 5.0149;;;;;4543; 76.72039794921875
;;4545; 5.0145;;;;;4545; 79.280197143554688
;;4547; 5.0142000000000007;;;;;4547; 80.443756103515625
;;4549; 5.0145;;;;;4549; 80.598892211914063
;;4551; 5.0142000000000007;;;;;4551; 80.443756103515625
;;4553; 5.0138;;;;;4553; 81.6072998046875
;;4555; 5.0145;;;;;4555; 82.305419921875
;;4557; 5.0142000000000007;;;;;4557; 82.925979614257813
;;4559; 5.0142000000000007;;;;;4559; 83.003555297851563
;;4561; 5.0142000000000007;;;;;4561; 83.158706665039063
;;4563; 5.0142000000000007;;;;;4563; 83.3138427734375
;;4565; 5.0142000000000007;;;;;4565; 84.322250366210938
;;4567; 5.0138;;;;;4567; 85.485794067382813
;;4569; 5.0131000000000006;;;;;4569; 86.57177734375
;;4571; 5.0125;;;;;4571; 87.735321044921875
;;4573; 5.0125;;;;;4573; 89.209152221679688
;;4575; 5.0125;;;;;4575; 89.98486328125
;;4577; 5.0125;;;;;4577; 89.674575805664063
;;4579; 5.0125;;;;;4579; 88.666168212890625
;;4581; 5.0128;;;;;4581; 88.588592529296875
;;4583; 5.0121;;;;;4583; 89.286727905273438
;;4585; 5.0118;;;;;4585; 90.217559814453125
;;4587; 5.0114;;;;;4587; 90.527847290039063
;;4589; 5.0114;;;;;4589; 90.450286865234375
;;4591; 5.0114;;;;;4591; 90.76055908203125
;;4593; 5.0111;;;;;4593; 91.846542358398438
;;4595; 5.0107;;;;;4595; 93.708221435546875
;;4597; 5.0107;;;;;4597; 94.328781127929688
;;4599; 5.0104000000000006;;;;;4599; 94.87176513671875
;;4601; 5.0101;;;;;4601; 94.9493408203125
;;4603; 5.0097000000000005;;;;;4603; 96.655868530273438
;;4605; 5.0097000000000005;;;;;4605; 97.121292114257813
;;4607; 5.0104000000000006;;;;;4607; 97.586715698242188
;;4609; 5.0104000000000006;;;;;4609; 97.819427490234375
;;4611; 5.0101;;;;;4611; 97.819427490234375
;;4613; 5.0104000000000006;;;;;4613; 97.819427490234375
;;4615; 5.0104000000000006;;;;;4615; 97.819427490234375
;;4617; 5.0104000000000006;;;;;4617; 98.827850341796875
;;4619; 5.0104000000000006;;;;;4619; 99.603546142578125
;;4621; 5.0107;;;;;4621; 100.45681762695313
;;4623; 5.0104000000000006;;;;;4623; 100.68951416015625
;;4625; 5.0104000000000006;;;;;4625; 100.45681762695313
;;4627; 5.0107;;;;;4627; 100.68951416015625
;;4629; 5.0107;;;;;4629; 101.77549743652344
;;4631; 5.0104000000000006;;;;;4631; 102.86148071289063
;;4633; 5.0104000000000006;;;;;4633; 103.71475219726563
;;4635; 5.0104000000000006;;;;;4635; 104.25773620605469
;;4637; 5.0097000000000005;;;;;4637; 104.41287231445313
;;4639; 5.0107;;;;;4639; 105.03343200683594
;;4641; 5.0114;;;;;4641; 105.49885559082031
;;4643; 5.0111;;;;;4643; 105.80914306640625
;;4645; 5.0114;;;;;4645; 105.88670349121094
;;4647; 5.0107;;;;;4647; 106.739990234375
;;4649; 5.0114;;;;;4649; 108.21380615234375
;;4651; 5.0107;;;;;4651; 109.76519775390625
;;4653; 5.0107;;;;;4653; 111.16146850585938
;;4655; 5.0104000000000006;;;;;4655; 111.70445251464844
;;4657; 5.0101;;;;;4657; 112.5577392578125
;;4659; 5.0104000000000006;;;;;4659; 112.79043579101563
;;4661; 5.0101;;;;;4661; 113.255859375
;;4663; 5.0104000000000006;;;;;4663; 112.79043579101563
;;4665; 5.0104000000000006;;;;;4665; 113.02316284179688
;;4667; 5.0101;;;;;4667; 114.18670654296875
;;4669; 5.0101;;;;;4669; 116.35865783691406
;;4671; 5.0101;;;;;4671; 117.52220153808594
;;4673; 5.0101;;;;;4673; 117.59977722167969
;;4675; 5.0107;;;;;4675; 117.91006469726563
;;4677; 5.0107;;;;;4677; 118.76332092285156
;;4679; 5.0104000000000006;;;;;4679; 118.91847229003906
;;4681; 5.0094;;;;;4681; 118.68576049804688
;;4683; 5.009;;;;;4683; 118.60818481445313
;;4685; 5.0087;;;;;4685; 118.68576049804688
;;4687; 5.0087;;;;;4687; 119.0736083984375
;;4689; 5.0094;;;;;4689; 119.0736083984375
;;4691; 5.009;;;;;4691; 119.22874450683594
;;4693; 5.0094;;;;;4693; 120.7801513671875
;;4695; 5.0094;;;;;4695; 122.40911865234375
;;4697; 5.009;;;;;4697; 124.03810119628906
